"","id_of_tweet","cleaned_text.x","batch","sentiment","error","created_at","total_interactions_count"
"3376",13065,"BREAKING Israel has just bombed the Baptist Hospital in Gaza. Health Ministry is reporting that an estimated 500 Palestinians were killed. 500 Palestinians doctors children patients killed in one go. This is the Israel that Western media tells you is a victim.",4,"-1","",17,28835
"3377",13077,"When people ask why Israel was blamed for bombing the hospital in Gaza maybe its because an Israeli adviser to Netanyahu claimed it.",4,"-1","",17,29612
"3378",13082,"Nice try but you already admitted that Israel was responsible for the attack in this now DELETED post.",4,"-1","",17,41285
"3379",13091,"Israel has shown the entire world its fascist genocidal face. It can never be allowed to be rehabilitated normalised or accepted. Theres no going back from the deliberate mass slaughter of hundreds of civilians sheltering in a hospital.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,25133
"3380",13107,"I agree. In barely a week Israel has slaughtered well over 1000 Palestinian children.",4,"-1","",17,29484
"3381",13142,"This tweet by Israel PMwas deleted soon after a hospital in Gaza was bombed killing hundreds of people. IsraelAttack Gaza Palestine Here is Archive link to thedeleted tweet.",4,"-1","",17,13994
"3382",13177,"Israel must lift the siege of Gaza restore the electricity and water supply and allow humanitarian access. Its forces must abide by international humanitarian law and take all feasible precautions to protect civilians and refrain from indiscriminate and disproportionate attacks.",4,"-1","",17,13240
"3383",13191,"Ben nobody is saying Israel cant fight against Hamas. Were simply saying that they should at least TRY to avoid killing civilians. Unfortunately Israel seems hellbent on LEVELING Gaza SLAUGHTERING civilians  PROVOKING a broader war with Arab nations.",4,"-1","",17,17584
"3384",13197,"the media is manufacturing consent for genocide using a barrage of lies and then in 3 years will award themselves a Pulitzer for an article called In Israel's siege on Gaza disinformation played a role",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,20380
"3385",13209,"Reminder in 1948 Israel took in 800000 Jewish refugees from Muslim countries surrounding it.",4,"1","",17,20861
"3386",13214,"Even antiIsrael sources in Gaza are reporting that the explosion at AlAhly hospital was likely a misfired rocket. An explosion of that magnitude means it likely hit an ammo dump. Rockets don't kill hundreds. It appears to be just another instance of Hamas killing its own.",4,"1","",17,11100
"3387",13226,"Please remember In 2021 Israel destroyed 15 ambulances and 9 health institutions in Gaza including the only lab capable of COVID19 testing. Doctors Without Borders literally said that Israel targets healthcare facilities to send a message to Gazans",4,"-1","",17,11964
"3388",13255,"JUST IN  Israel calls on its citizens to leave Turkey immediately.",4,"0","",17,13576
"3389",13305,"BBC speculates does Hamas build tunnels under hospitals and schools? Less than 24h later Israel strikes a school Extraordinary consent manufacturing to genocide",4,"-1","",17,5331
"3390",13319,"People on IG TT have been DMing me asking me why I was quiet about the Palestine and Israhell conflict but tulah Kalau korang follow Twitter I you CONFIRM dah tau where I stand so I had to make this video on the other 2 platforms.",4,"-1","",17,7583
"3391",13340,"I spoke to Crown Prince Mohammed bin Salman earlier on the situation in Israel and Gaza. We both recognise the devastating consequences of wider conflict in the Middle East. We will work closely to prevent escalation including destabilisation fuelled through Iranian proxies.",4,"0","",17,4266
"3392",13362,"Major donor pulled out overUPENN's silence on Hamas offensive. This conflict has revealed the true AntiSemites.",4,"1","",17,1015
"3393",13364,"At his funeral the father of Wadea AlFayoume the six year old PalestinianAmerican boy who was brutally murdered by his landlord says he wants his sons life to serve as an avenue to resolve this conflict.",4,"-1","",17,1800
"3394",13409,"The subject of the Karabakh conflict is closed once and for all!",4,"0","",17,895
"3395",13429,"Cenk Yogurt unveils his ethnonationalist stance on IsraelPalestine. He thinks Jews and Palestinians should be separated and have large walls between them. How long will it take until people like this understands that the same ethnic type conflict is ongoing in most other",4,"0","",17,676
"3396",13453,"Olaf Scholz I once again strongly warn Hezbollah and Iran against joining this conflict",4,"0","",17,510
"3397",13455,"Does the media not realize that Hamas literally lobs rockets into Israeli civilian centres EVERY DAY during this conflict?",4,"1","",17,477
"3398",13509,"None of this fake liberal speech like conflict  war. We need to be using terms like murder genocide ethnic cleansing barbarism fascism degeneracy immoral.",4,"-1","",17,250
"3399",13536,"Lots of people talking about the dangers of Islam. Lots of people talking about the dangers of Judaism. Not many talking about the dangers of statism that has fueled the IslamJudaism conflict for centuries. Statism is the most dangerous religion.",4,"0","",17,203
"3400",13599,"Stop calling it an IsraelHamas conflict. Stop calling it a war. It's not. It is a GENOCIDE against Palestinian people. Unfolding in real time. Hospital houses families are being bombed out of existence and you can't form an opinion that doesn't side with genocide.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,86
"3401",13614,"As the conflict enters a new phase  investigations continue. ReturnICHREEJustice4Tigray",4,"0","",17,26
"3402",13618,"And journalists are NotATarget. During any conflict journalists and media workers are civilians under international humanitarian law. Their rights must be respected and protected.",4,"0","",17,50
"3403",13624,"Oh my God. Oh my God. Oh my God. Oh my God. Just watched a video of the hospital bombing. Sickest I've ever seen in my life. Body parts just everywhere. Mass murder. Total mass murder. Mass murder. Magda is one of the most experienced conflict reporters I know.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,83
"3404",13652,"One of the most consistent trends in this short conflict to date has been the willingness of western media  not only Irish  to accept the word of the Hamasrun Palestinian health ministry as gospel and to publish the claims of that group as fact.",4,"1","",17,179
"3405",13654,"The very core of the conflict is the countries that wont take the refugees but is not the country that is making the refugees got it that makes complete sense.",4,"0","",17,284
"3406",13697,"Peter Zeihanalways offers a unique and interesting take on world events. He joined me for a special episode of the DANGER CLOSE Podcast to discuss the conflict in Israel how we got here and what comes next.",4,"0","",17,135
